# t, y1_x, y1_y, y1_z, y2_x, y2_y, y2_z, w_x, w_y, w_z, q_true_1, q_true_2, q_true_3, q_true_4   | dt=0.05  r1=[1,0,0]  r2=[0,1,0]  true bias=[0.005,-0.003,0.002]  meas_noise=0.01  sigma_v=0.01
1.60000000,0.99611833,-0.04183277,-0.01847394,0.04230315,1.01388189,-0.02726641,-0.00399397,-0.00509461,0.04098706,0.00063704,-0.00799200,0.02039875,0.99975978
1.65000000,0.99525943,-0.05965298,-0.01316977,0.05933693,0.98377488,0.00693680,-0.00804397,-0.01573026,-0.01932187,0.00067750,-0.00824122,0.02104268,0.99974438
1.70000000,0.99557061,-0.03037396,-0.01111844,0.06067310,1.01083243,0.00258461,0.08468908,0.00664537,0.06480930,0.00071919,-0.00849040,0.02168699,0.99972850
1.75000000,0.99588412,-0.04399836,-0.02441422,0.05453302,0.98721839,0.00590934,-0.00177841,0.03939354,0.06137575,0.00076213,-0.00873953,0.02233168,0.99971213
1.80000000,1.01698901,-0.03864625,-0.03365508,0.04525547,0.98722277,-0.00720798,0.07438176,0.01552596,-0.00344595,0.00080631,-0.00898860,0.02297675,0.99969527
1.85000000,0.98857614,-0.04691712,-0.03059466,0.04050206,1.00200263,0.00941379,0.03407200,-0.11545418,0.04143814,0.00085173,-0.00923763,0.02362221,0.99967791
1.90000000,0.99936247,-0.04439774,-0.00276104,0.02787017,0.99290948,0.00365246,-0.06383391,0.05302269,0.04431511,0.00089839,-0.00948660,0.02426805,0.99966007
1.95000000,1.00703484,-0.05553854,-0.01127925,0.06047697,1.00108555,-0.00003299,0.01903703,-0.05159287,0.02125924,0.00094629,-0.00973551,0.02491427,0.99964174
2.00000000,0.99696868,-0.04728839,-0.00991207,0.04049722,0.99744121,0.01231404,-0.02625761,-0.04975414,0.03691953,0.00099542,-0.00998436,0.02556087,0.99962291
2.05000000,1.00686071,-0.05230206,-0.00711379,0.06094145,1.00704231,0.00291402,0.11114222,-0.02215620,-0.06171294,0.00104580,-0.01023316,0.02620785,0.99960359
2.10000000,1.01438040,-0.05828805,-0.01981732,0.06676055,0.98253259,-0.01527337,-0.06451518,-0.04849502,0.04756359,0.00109741,-0.01048190,0.02685520,0.99958378
2.15000000,1.00349876,-0.05224381,-0.03551617,0.03185615,0.99902807,-0.00760753,0.02769022,0.01841311,0.03409991,0.00115026,-0.01073057,0.02750294,0.99956346
2.20000000,1.00577528,-0.05401069,-0.01657987,0.04920318,0.99661602,-0.00105800,0.04389071,-0.03058687,0.05123997,0.00120435,-0.01097919,0.02815105,0.99954266
2.25000000,0.99543066,-0.05877523,-0.01407697,0.03761263,0.98537328,-0.01798671,-0.09711723,-0.04331014,0.06146344,0.00125968,-0.01122773,0.02879955,0.99952135
2.30000000,0.99515333,-0.05691966,-0.01197125,0.07211400,0.99757074,0.01022879,0.01141496,-0.05042579,0.00138039,0.00131624,-0.01147621,0.02944841,0.99949955
